"","X","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1042",59,21500314,189.98,4,189.98,10.34,201939,"Curry","Stephen",1610612744,465,0,25.10167,7.43418,203524,"Hill","Solomon",1610612754,23.85011,11.81009,4.55137240419854,190,201,-11,26.50748637765,32.5347468456205,"Right"
"1048",2,21500336,2725.42,1,565.42,7,201939,"Curry","Stephen",1610612744,23,1,66.16907,34.79042,202340,"Bradley","Avery",1610612738,71.32458,32.33235,5.71151393984116,190,188,2,24.6120036454024,2.05098611552709,"Right"
"1056",10,21500336,2532.18,1,372.18,0.86,201939,"Curry","Stephen",1610612744,46,0,64.74007,18.31538,203109,"Crowder","Jae",1610612738,63.21721,23.30821,5.21990938508515,190,198,-8,24.9230993889063,91.4044293223306,"Left"
"1070",24,21500336,1741.24,2,301.24,12.5,201939,"Curry","Stephen",1610612744,201,1,80.48398,2.84478,202340,"Bradley","Avery",1610612738,81.57274,6.87768,4.17728150207763,190,188,2,23.6470053048753,5.35238846877785,"Left"
"1072",26,21500336,1695.88,2,255.88,20.18,201939,"Curry","Stephen",1610612744,204,1,66.91787,44.11174,202340,"Bradley","Avery",1610612738,70.7502,39.85925,5.72454578364083,190,188,2,29.0155218144444,6.77618352342406,"Right"
"1073",27,21500336,1562.38,2,122.38,18.92,201939,"Curry","Stephen",1610612744,250,0,74.90816,47.83135,202340,"Bradley","Avery",1610612738,77.31004,43.3672,5.06928621769377,190,188,2,26.6995707345287,2.94503478252263,"Right"
"1074",28,21500336,1449.38,2,9.38,6.69,201939,"Curry","Stephen",1610612744,279,0,65.76182,32.96619,202340,"Bradley","Avery",1610612738,65.15179,33.00265,0.61111859119159,190,188,2,24.3293362595139,164.307410407845,"Left"
"1076",30,21500336,1355.41,3,635.41,11.75,201939,"Curry","Stephen",1610612744,292,1,28.84558,20.53641,202340,"Bradley","Avery",1610612738,25.08642,18.75707,4.15900646082691,190,188,2,24.0140590326688,36.0419019172153,"Left"
"1092",46,21500336,341.62,4,341.62,14.42,201939,"Curry","Stephen",1610612744,499,1,27.8946,17.15337,202340,"Bradley","Avery",1610612738,25.66758,15.85532,2.57770283060325,190,188,2,23.9655484292953,49.3481983648271,"Left"
"1095",49,21500336,153.74,4,153.74,11.19,201939,"Curry","Stephen",1610612744,530,0,28.74851,20.56274,203109,"Crowder","Jae",1610612738,31.34965,23.52163,3.93966487555731,190,198,-8,23.9137878331246,120.625143963712,"Right"
"1096",50,21500336,48.47,4,48.47,9.79,201939,"Curry","Stephen",1610612744,560,1,31.90925,27.01479,202340,"Bradley","Avery",1610612738,26.87614,24.54086,5.60825515797918,190,188,2,26.7352761217572,21.8536016244338,"Left"
"1097",1,21500351,2829.93,1,669.93,18.31,201939,"Curry","Stephen",1610612744,3,0,34.6043,29.07367,202328,"Monroe","Greg",1610612749,28.15769,31.32085,6.82704902900953,190,211,-21,29.6356156635711,27.1185094925681,"Right"
"1102",6,21500351,2599.44,1,439.44,14.78,201939,"Curry","Stephen",1610612744,41,0,27.45586,10.32304,201564,"Mayo","O.J.",1610612749,27.57479,13.44135,3.12057712627007,190,201,-11,26.6179145160022,58.7214552672264,"Right"
"1105",9,21500351,2479.85,1,319.85,14.94,201939,"Curry","Stephen",1610612744,62,1,3.08505,1.60918,203953,"Parker","Jabari",1610612749,8.80606,3.55266,6.04210807007786,190,203,-13,23.4907954053263,65.9489244476877,"Right"
"1116",20,21500351,1218.41,3,498.41,20.64,201939,"Curry","Stephen",1610612744,314,0,62.08389,22.81545,201564,"Mayo","O.J.",1610612749,67.07942,23.92928,5.11819667947608,190,201,-11,26.7554420863233,7.88602902080324,"Left"
"1118",22,21500351,1071.86,3,351.86,21.36,201939,"Curry","Stephen",1610612744,353,0,65.46414,33.90217,202328,"Monroe","Greg",1610612749,60.78264,30.31984,5.89487323688135,190,211,-21,24.9294987243727,121.654602106227,"Right"
"1124",28,21500351,400.9,4,400.9,7.1,201939,"Curry","Stephen",1610612744,487,0,64.52645,30.99416,203507,"Antetokounmpo","Giannis",1610612749,67.76837,27.50116,4.76561583495775,190,211,-21,24.9541645564042,33.2362703468996,"Right"
"1126",30,21500351,287.08,4,287.08,12.42,201939,"Curry","Stephen",1610612744,505,1,69.81808,44.29067,203487,"Carter-Williams","Michael",1610612749,71.09433,39.59846,4.86267917372717,190,198,-8,27.0286430280046,29.2462755536287,"Right"
"1128",32,21500351,222.43,4,222.43,15.33,201939,"Curry","Stephen",1610612744,514,0,64.03284,22.4106,201564,"Mayo","O.J.",1610612749,62.57265,21.55351,1.6931503489649,190,201,-11,24.8524242444394,155.568839046759,"Right"
"1142",11,21500381,2431.65,1,271.65,19.34,201939,"Curry","Stephen",1610612744,71,0,63.17009,13.56592,202339,"Bledsoe","Eric",1610612756,66.58215,13.81942,3.4214639693558,190,185,5,28.0191002898826,19.8353819952694,"Left"
"1146",15,21500381,2284.74,1,124.74,18,201939,"Curry","Stephen",1610612744,94,0,67.79623,11.3867,202339,"Bledsoe","Eric",1610612756,62.44329,11.97753,5.38544768171597,190,185,5,24.9876452292508,140.690399460545,"Left"
"1159",28,21500381,1629.72,2,189.72,12.92,201939,"Curry","Stephen",1610612744,211,1,70.40453,7.78586,202720,"Leuer","Jon",1610612756,73.26212,12.1453,5.21253659188116,190,208,-18,25.1571637006341,13.57762152656,"Left"
"1161",30,21500381,1543.83,2,103.83,17.2,201939,"Curry","Stephen",1610612744,217,1,67.49728,38.88192,202720,"Leuer","Jon",1610612756,72.52351,34.98115,6.3623104770044,190,208,-18,25.3847554702581,4.66252370720566,"Right"
"1162",31,21500381,1505.73,2,65.73,12,201939,"Curry","Stephen",1610612744,223,0,65.28461,9.4246,2199,"Chandler","Tyson",1610612756,71.21762,11.10666,6.16684145277791,190,216,-26,28.1641192479385,17.7461425990932,"Left"
"1185",2,21500397,2842.59,1,682.59,12.81,201939,"Curry","Stephen",1610612744,7,1,14.56355,2.3555,203487,"Carter-Williams","Michael",1610612749,18.38572,6.08595,5.34090261204977,190,198,-8,24.4850075322124,68.0528512723703,"Right"
"1190",7,21500397,2455.4,1,295.4,13.28,201939,"Curry","Stephen",1610612744,77,1,18.51822,45.27423,203089,"Henson","John",1610612749,16.46646,37.45571,8.08325269232628,190,211,-21,24.2299414787015,18.4980670102553,"Left"
"1200",17,21500397,1468.54,2,28.54,20.13,201939,"Curry","Stephen",1610612744,271,0,32.19828,9.71284,203114,"Middleton","Khris",1610612749,28.16756,11.55088,4.43002198188677,190,203,-13,30.9823668531634,5.05191958391354,"Right"
"1201",18,21500397,1447.76,2,7.76,6.91,201939,"Curry","Stephen",1610612744,282,0,17.37876,46.48464,203487,"Carter-Williams","Michael",1610612749,20.17692,43.48109,4.1049984151154,190,198,-8,24.6717768931871,72.4185872325512,"Left"
"1217",34,21500397,55.33,4,55.33,4.42,201939,"Curry","Stephen",1610612744,535,0,75.71388,47.75813,201564,"Mayo","O.J.",1610612749,76.57447,45.32985,2.5762684073093,190,201,-11,26.2273312739078,10.2900948682457,"Right"
"1221",1,21500434,2809.57,1,649.57,13.08,201939,"Curry","Stephen",1610612744,8,1,63.77852,29.2895,203526,"Neto","Raul",1610612762,65.73515,33.39737,4.55005460338665,190,185,5,25.3372181511783,74.2778673502207,"Left"
"1226",6,21500434,2595.49,1,435.49,23.36,201939,"Curry","Stephen",1610612744,39,0,65.80407,11.77433,203526,"Neto","Raul",1610612762,70.35814,18.53027,8.14753207103231,190,185,5,26.484600252105,26.0582607141225,"Left"
"1229",9,21500434,2457.47,1,297.47,7.8,201939,"Curry","Stephen",1610612744,59,0,89.37211,2.08185,202344,"Booker","Trevor",1610612762,85.46948,8.15775,7.22129363250796,190,203,-13,22.9265919899709,31.1582592994544,"Left"
"1245",25,21500434,976.79,3,256.79,12.69,201939,"Curry","Stephen",1610612744,298,0,29.25684,34.4624,202324,"Favors","Derrick",1610612762,24.24871,31.57778,5.77948082800696,190,208,-18,25.8043674703644,8.42930814550776,"Left"
"1246",26,21500434,947.53,3,227.53,12.57,201939,"Curry","Stephen",1610612744,303,0,7.40234,47.35995,203504,"Burke","Trey",1610612762,12.37072,45.27667,5.38747207721766,190,185,5,22.4633018828065,72.7495983779111,"Left"
"1249",29,21500434,845.76,3,125.76,12.44,201939,"Curry","Stephen",1610612744,325,0,5.2821,48.05801,203918,"Hood","Rodney",1610612762,5.39196,40.01984,8.03892070918105,190,203,-13,23.0580323438515,0.862793027791814,"Left"
"1252",32,21500434,355.88,4,355.88,10.23,201939,"Curry","Stephen",1610612744,402,1,8.60704,47.39295,202344,"Booker","Trevor",1610612762,8.09352,41.8686,5.54816597741091,190,203,-13,22.6431872152332,3.21529480293694,"Left"
"1272",14,21500438,2297.76,1,137.76,24,201939,"Curry","Stephen",1610612744,103,1,28.50315,34.03677,203521,"Dellavedova","Matthew",1610612739,21.44799,34.16343,7.05629686033687,190,193,-3,24.9473885798775,22.265912253304,"Right"
"1295",37,21500438,907.75,3,187.75,15.8,201939,"Curry","Stephen",1610612744,359,0,62.61973,10.42185,203521,"Dellavedova","Matthew",1610612739,67.62394,10.62381,5.00828369461037,190,193,-3,29.9217891793823,26.8461789396084,"Left"
"1302",44,21500438,31.37,4,31.37,6.44,201939,"Curry","Stephen",1610612744,521,0,66.14575,39.38561,203521,"Dellavedova","Matthew",1610612739,69.23233,40.02618,3.15234928605635,190,193,-3,26.7936166490192,44.1975372077839,"Left"
"1306",2,21500468,2829.57,1,669.57,9.09,201939,"Curry","Stephen",1610612744,12,0,29.94852,14.12146,200765,"Rondo","Rajon",1610612758,26.91415,12.51728,3.43231623969878,190,185,5,26.988136703411,51.6353005637035,"Left"
"1310",6,21500468,2729.81,1,569.81,13.81,201939,"Curry","Stephen",1610612744,36,0,30.28362,21.52997,200765,"Rondo","Rajon",1610612758,24.09608,20.41462,6.28726147651742,190,185,5,25.2729744688927,18.1100139952134,"Left"
"1311",7,21500468,2725.85,1,565.85,21.97,201939,"Curry","Stephen",1610612744,38,0,53.85225,26.18814,200752,"Gay","Rudy",1610612758,37.66831,23.3496,16.4309836362647,190,203,-13,34.9179700401112,168.101984125967,"Right"
"1320",16,21500468,2414.82,1,254.82,15.91,201939,"Curry","Stephen",1610612744,107,0,30.19842,25.05974,201954,"Collison","Darren",1610612758,27.29111,22.97801,3.57575883261162,190,183,7,24.9484915248197,35.466717955956,"Left"
"1335",31,21500468,1769.61,2,329.61,19.95,201939,"Curry","Stephen",1610612744,233,0,11.43595,1.98888,202341,"Anderson","James",1610612758,14.50822,5.15975,4.4151171569733,190,198,-8,23.8280847123074,59.141958903121,"Right"
"1336",32,21500468,1724.25,2,284.25,18.59,201939,"Curry","Stephen",1610612744,243,0,30.977,13.12983,203552,"Curry","Seth",1610612758,26.44419,15.82433,5.27320554749196,190,188,2,28.3333631048081,5.96098823345045,"Right"
"1337",33,21500468,1637.91,2,197.91,18.41,201939,"Curry","Stephen",1610612744,264,1,25.24042,39.4137,201954,"Collison","Darren",1610612758,21.3139,37.32438,4.4477879190447,190,183,7,24.6449110257351,7.77509302744107,"Left"
"1343",39,21500468,1510.98,2,70.98,15.58,201939,"Curry","Stephen",1610612744,282,1,30.92191,11.0003,200752,"Gay","Rudy",1610612758,26.72608,14.9193,5.74138923858155,190,203,-13,29.2410424427396,14.4411407011641,"Right"
"1345",41,21500468,1494.07,2,54.07,18.72,201939,"Curry","Stephen",1610612744,285,1,32.10708,14.87537,201954,"Collison","Darren",1610612758,28.29325,16.88467,4.31075234256156,190,183,7,28.7021058245436,7.12678252145088,"Right"
"1348",44,21500468,1463.16,2,23.16,21.74,201939,"Curry","Stephen",1610612744,292,1,33.33672,30.12739,203463,"McLemore","Ben",1610612758,27.15756,33.53765,7.05775400344897,190,196,-6,28.5509013617872,39.2399191100823,"Right"
"1359",55,21500468,972.07,3,252.07,16.31,201939,"Curry","Stephen",1610612744,390,0,84.74733,47.48384,200752,"Gay","Rudy",1610612758,85.17033,41.56159,5.93733728724417,190,203,-13,22.8373472249843,6.00884476329028,"Right"
"1364",60,21500468,724.2,3,4.2,NA,201939,"Curry","Stephen",1610612744,435,1,64.59449,9.28368,203552,"Curry","Seth",1610612758,63.02436,12.94865,3.98714350353734,190,188,2,28.8182473044858,80.1417732043383,"Left"
"1466",1,21500493,2841.58,1,681.58,11.89,201939,"Curry","Stephen",1610612744,5,1,22.41128,43.60505,101107,"Williams","Marvin",1610612766,17.62777,40.22918,5.85478147986754,190,185,5,25.3112112855331,12.0997943295468,"Left"
"1487",22,21500493,1857.39,2,417.39,19.33,201939,"Curry","Stephen",1610612744,158,0,31.86513,17.24674,203148,"Roberts","Brian",1610612766,27.50318,19.38231,4.8566724233162,190,185,5,27.7214390958424,9.8445562084756,"Right"
"1492",27,21500493,1553.27,2,113.27,18.67,201939,"Curry","Stephen",1610612744,200,0,33.43272,21.89813,202391,"Lin","Jeremy",1610612766,29.06258,22.54919,4.41837105087384,190,190,0,28.3529064488158,2.19270155965418,"Right"
"1510",45,21500493,336.73,4,336.73,17.87,201939,"Curry","Stephen",1610612744,393,0,62.45547,22.68503,203148,"Roberts","Brian",1610612766,62.10842,24.89722,2.23924726160377,190,185,5,26.396238255134,93.8845862366524,"Left"
"1516",1,21500493,2841.58,1,681.58,11.89,201939,"Curry","Stephen",1610612744,5,1,22.41128,43.60505,101107,"Williams","Marvin",1610612766,17.62777,40.22918,5.85478147986754,190,185,5,25.3112112855331,12.0997943295468,"Left"
"1537",22,21500493,1857.39,2,417.39,19.33,201939,"Curry","Stephen",1610612744,158,1,31.86513,17.24674,203148,"Roberts","Brian",1610612766,27.50318,19.38231,4.8566724233162,190,185,5,27.7214390958424,9.8445562084756,"Right"
"1542",27,21500493,1553.27,2,113.27,18.67,201939,"Curry","Stephen",1610612744,200,0,33.43272,21.89813,202391,"Lin","Jeremy",1610612766,29.06258,22.54919,4.41837105087384,190,190,0,28.3529064488158,2.19270155965418,"Right"
"1560",45,21500493,336.73,4,336.73,17.87,201939,"Curry","Stephen",1610612744,393,1,62.45547,22.68503,203148,"Roberts","Brian",1610612766,62.10842,24.89722,2.23924726160377,190,185,5,26.396238255134,93.8845862366524,"Left"
"1583",18,21500524,1875.2,2,435.2,4.54,201939,"Curry","Stephen",1610612744,190,1,77.56395,4.84666,203944,"Randle","Julius",1610612747,81.34254,10.77388,7.02920189754854,190,206,-16,23.0496166510009,3.48509155715354,"Left"
"1585",20,21500524,1838.74,2,398.74,18.51,201939,"Curry","Stephen",1610612744,193,0,76.3945,46.67045,1626273,"Huertas","Marcelo",1610612747,72.90934,43.38737,4.78800109774423,190,190,0,24.9452757742323,76.3999896012126,"Right"
"1588",23,21500524,1616.41,2,176.41,9.85,201939,"Curry","Stephen",1610612744,233,0,89.67927,47.53014,1626148,"Brown","Anthony",1610612747,89.36675,46.77235,0.819703870004286,190,206,-16,22.549296023435,20.0498670671524,"Right"
"1589",24,21500524,1450.94,2,10.94,5.9,201939,"Curry","Stephen",1610612744,263,1,68.82629,38.45299,203903,"Clarkson","Jordan",1610612747,63.20447,39.06879,5.65544602594702,190,196,-6,24.0403236272767,152.222902403345,"Left"
"1591",26,21500524,1308.33,3,588.33,17.44,201939,"Curry","Stephen",1610612744,295,0,23.18074,7.71552,203903,"Clarkson","Jordan",1610612747,25.12791,10.13365,3.10464550404712,190,196,-6,24.9051136479639,84.8936943256328,"Right"
"1597",32,21500524,1056.7,3,336.7,12.65,201939,"Curry","Stephen",1610612744,348,1,2.95745,47.56188,203903,"Clarkson","Jordan",1610612747,9.31892,44.0772,7.2533644099342,190,196,-6,22.6780557949067,55.4849900577343,"Left"
"1613",1,21500548,2822.86,1,662.86,16,201939,"Curry","Stephen",1610612744,7,1,85.15073,47.05492,203081,"Lillard","Damian",1610612757,80.29796,42.53054,6.63471107564602,190,190,0,22.3466829918738,56.2744139446128,"Right"
"1614",2,21500548,2647.62,1,487.62,11.74,201939,"Curry","Stephen",1610612744,38,0,89.78186,46.46691,203081,"Lillard","Damian",1610612757,88.89363,42.34474,4.21678053042839,190,190,0,21.4916951403955,9.40801776654897,"Right"
"1617",5,21500548,2579.06,1,419.06,11.26,201939,"Curry","Stephen",1610612744,49,0,75.8968,4.40956,203081,"Lillard","Damian",1610612757,73.72375,7.84325,4.06354196712671,190,190,0,24.2728442839647,64.3018486787275,"Left"
"1631",19,21500548,1834.32,2,394.32,20.54,201939,"Curry","Stephen",1610612744,184,0,65.5677,34.34676,203459,"Crabbe","Allen",1610612757,69.07879,31.28446,4.65890912962466,190,198,-8,24.9956187318418,19.1357009985358,"Right"
"1639",27,21500548,1467.43,2,27.43,16.31,201939,"Curry","Stephen",1610612744,288,0,75.7823,3.35691,203081,"Lillard","Damian",1610612757,78.0766,8.46715,5.60163952317533,190,190,0,25.2306279755003,6.75017089721441,"Left"
"1641",29,21500548,1349.92,3,629.92,10.54,201939,"Curry","Stephen",1610612744,315,0,29.67495,32.9662,203943,"Vonleh","Noah",1610612757,19.74046,27.22142,11.4759134193536,190,208,-18,25.6912149370655,11.9756023106563,"Left"
"1651",39,21500548,998.62,3,278.62,17.94,201939,"Curry","Stephen",1610612744,363,0,25.36788,11.06027,202329,"Aminu","Al-Farouq",1610612757,22.92355,14.82025,4.48466261264992,190,206,-16,24.4753992442881,22.2542718250081,"Right"
"1653",41,21500548,910.85,3,190.85,17.55,201939,"Curry","Stephen",1610612744,380,1,32.78219,20.60798,203086,"Leonard","Meyers",1610612757,26.17806,20.41911,6.60683017291954,190,216,-26,27.8803035470653,10.7017743755768,"Left"
"1655",43,21500548,865.81,3,145.81,14.65,201939,"Curry","Stephen",1610612744,390,1,22.5645,7.21863,203081,"Lillard","Damian",1610612757,18.85702,8.66534,3.97974594346172,190,190,0,24.8187233621494,24.4457265362266,"Right"
"1657",45,21500548,817.5,3,97.5,15.04,201939,"Curry","Stephen",1610612744,397,0,23.1748,43.90953,203090,"Harkless","Maurice",1610612757,17.88726,39.56233,6.84516085213488,190,206,-16,26.0551104365516,7.10573226252706,"Left"
"1661",49,21500548,731.35,3,11.35,7.65,201939,"Curry","Stephen",1610612744,414,1,29.6922,38.43526,203086,"Leonard","Meyers",1610612757,25.26314,34.77875,5.74339950410034,190,216,-26,27.8913490549955,10.7456583591076,"Left"
"1672",3,21500556,2722.64,1,562.64,24,201939,"Curry","Stephen",1610612744,20,0,27.40792,11.59147,200765,"Rondo","Rajon",1610612758,24.43171,17.43578,6.55848956240688,190,185,5,25.8990751859463,31.8329738769808,"Right"
"1674",5,21500556,2675.86,1,515.86,14,201939,"Curry","Stephen",1610612744,26,1,4.70164,2.45913,200765,"Rondo","Rajon",1610612758,6.71749,6.14072,4.19735108736451,190,185,5,22.5475390906968,27.3092733374644,"Right"
"1682",13,21500556,2386.17,1,226.17,18.67,201939,"Curry","Stephen",1610612744,80,0,32.02087,28.31392,200752,"Gay","Rudy",1610612758,25.83966,34.46696,8.72165456239239,190,203,-13,26.9752024334072,51.925791240715,"Right"
"1692",23,21500556,1852.75,2,412.75,8.79,201939,"Curry","Stephen",1610612744,184,1,26.72453,39.52686,201954,"Collison","Darren",1610612758,28.42105,34.00057,5.78083568997597,190,183,7,25.9265327450568,72.9888585733872,"Left"
"1696",27,21500556,1704.2,2,264.2,15.34,201939,"Curry","Stephen",1610612744,211,0,30.96697,26.74054,200765,"Rondo","Rajon",1610612758,31.59242,22.10919,4.67339175813455,190,185,5,25.775803100437,93.8191853263832,"Left"
"1697",28,21500556,1583.95,2,143.95,11.77,201939,"Curry","Stephen",1610612744,252,1,30.95242,23.08591,202326,"Cousins","DeMarcus",1610612758,25.41298,21.47893,5.76782283309742,190,211,-21,25.7735937421327,20.4363573159739,"Left"
"1698",29,21500556,1536.73,2,96.73,20.24,201939,"Curry","Stephen",1610612744,256,1,29.01439,36.17981,200765,"Rondo","Rajon",1610612758,26.36343,32.52028,4.51882160994435,190,185,5,26.2627946667562,28.8861159471595,"Left"
"1699",30,21500556,1475.87,2,35.87,11.26,201939,"Curry","Stephen",1610612744,267,0,17.56514,2.97463,200765,"Rondo","Rajon",1610612758,17.48168,7.32805,4.35421993794526,190,185,5,25.2344922052436,28.1127626140341,"Right"
"1708",39,21500556,908.18,3,188.18,15.68,201939,"Curry","Stephen",1610612744,378,0,65.37695,17.21985,203112,"Acy","Quincy",1610612758,70.54036,18.20123,5.25584527288429,190,201,-11,24.6339237703822,7.64944737549124,"Left"
"1709",40,21500556,837.24,3,117.24,10.32,201939,"Curry","Stephen",1610612744,388,1,82.67946,0.8435,203552,"Curry","Seth",1610612758,79.98847,-1.55717,3.60619517344805,190,188,2,24.9075881638829,145.842951628335,"Right"
"1714",45,21500556,308.17,4,308.17,10.66,201939,"Curry","Stephen",1610612744,490,1,70.11318,42.08529,200765,"Rondo","Rajon",1610612758,74.87269,37.92409,6.32206618757666,190,185,5,25.2831602869677,1.35008522957819,"Right"
"1715",46,21500556,266.09,4,266.09,14.28,201939,"Curry","Stephen",1610612744,502,1,90.5042,2.50299,200765,"Rondo","Rajon",1610612758,79.61796,13.99768,15.8315545520236,190,185,5,22.565298060963,38.984129588391,"Left"
"1724",55,21500556,53.6,4,53.6,6.62,201939,"Curry","Stephen",1610612744,550,1,74.4198,3.29039,201158,"Belinelli","Marco",1610612758,79.48278,11.93044,10.0142014401,190,196,-6,26.0127237787991,3.05836380537898,"Left"
"1729",4,21500568,2720.3,1,560.3,17.46,201939,"Curry","Stephen",1610612744,21,1,5.88048,47.30672,201609,"Dragic","Goran",1610612748,7.30011,43.58818,3.98031268476485,190,190,0,22.3156282051122,22.5143804775046,"Left"
"1739",14,21500568,1590.22,2,150.22,15.63,201939,"Curry","Stephen",1610612744,243,0,23.97592,10.00585,2547,"Bosh","Chris",1610612748,19.90158,15.48292,6.82631249068631,190,211,-21,23.9892603902017,14.6699678424258,"Right"
"1741",16,21500568,1529.16,2,89.16,18.67,201939,"Curry","Stephen",1610612744,250,1,25.81734,39.11264,201609,"Dragic","Goran",1610612748,19.88328,36.92354,6.32496852906005,190,190,0,24.9435779800172,14.207414962846,"Left"
"1748",23,21500568,1155.83,3,435.83,15.02,201939,"Curry","Stephen",1610612744,314,0,63.64163,37.61436,1626159,"Winslow","Justise",1610612748,68.15906,37.15934,4.54028820729477,190,201,-11,28.0989736870673,20.9230566666095,"Right"
"1749",24,21500568,1066.11,3,346.11,11.65,201939,"Curry","Stephen",1610612744,330,0,65.96197,36.33521,201609,"Dragic","Goran",1610612748,75.20403,32.57928,9.97610561333931,190,190,0,25.451548028067,4.33005165690308,"Right"
"1755",30,21500568,770.96,3,50.96,12.05,201939,"Curry","Stephen",1610612744,386,0,90.25338,47.42762,204020,"Johnson","Tyler",1610612748,86.53094,44.43001,4.7793540636471,190,193,-3,22.4779512030968,47.3212252522568,"Right"
"1761",36,21500568,311.84,4,311.84,20.57,201939,"Curry","Stephen",1610612744,463,0,71.25892,41.18492,204020,"Johnson","Tyler",1610612748,75.95011,35.45451,7.40573172510319,190,193,-3,23.8304325385168,7.91575449230933,"Right"
"1762",37,21500568,293.58,4,293.58,8.19,201939,"Curry","Stephen",1610612744,465,1,73.85196,5.95859,204020,"Johnson","Tyler",1610612748,79.29777,10.92728,7.37188760577642,190,193,-3,24.1769909341444,9.58335783910681,"Left"
"1764",39,21500568,28.58,4,28.58,10.52,201939,"Curry","Stephen",1610612744,506,1,70.47242,6.36292,204020,"Johnson","Tyler",1610612748,66.66728,10.55808,5.6637847633186,190,193,-3,26.1038441916665,86.6510343816067,"Left"
"1768",3,21500583,2746.01,1,586.01,16.99,201939,"Curry","Stephen",1610612744,24,0,61.98554,17.56979,2749,"Nelson","Jameer",1610612743,65.38471,19.17997,3.76125462064189,190,183,7,27.7766869827145,9.83137962386788,"Left"
"1770",5,21500583,2666.76,1,506.76,13.89,201939,"Curry","Stephen",1610612744,40,1,65.27598,34.23335,203914,"Harris","Gary",1610612743,70.39512,32.1687,5.51981647902356,190,193,-3,25.2246777419039,0.493325072904702,"Right"
"1776",11,21500583,2210.86,1,50.86,21.03,201939,"Curry","Stephen",1610612744,132,0,63.23153,38.37853,201589,"Arthur","Darrell",1610612743,67.75242,35.67772,5.26619607004904,190,206,-16,28.812798824512,3.18777097278586,"Right"
"1783",18,21500583,1643.49,2,203.49,15.19,201939,"Curry","Stephen",1610612744,257,0,69.08543,40.21167,2749,"Nelson","Jameer",1610612743,75.0176,42.78673,6.46696025289316,190,183,7,24.8614202626037,61.188895177291,"Left"
"1787",22,21500583,1525.79,2,85.79,11.31,201939,"Curry","Stephen",1610612744,278,1,66.63449,40.2901,201589,"Arthur","Darrell",1610612743,71.09133,38.34152,4.86419436309858,190,206,-16,26.8864824878618,11.0435102942567,"Right"
"1789",24,21500583,1488.53,2,48.53,18.76,201939,"Curry","Stephen",1610612744,281,0,63.41634,15.45071,2749,"Nelson","Jameer",1610612743,67.55968,15.1987,4.15099691588659,190,183,7,27.0736637435664,24.1340811678765,"Right"
"1797",32,21500583,1112.4,3,392.4,21.09,201939,"Curry","Stephen",1610612744,337,0,28.73751,12.92974,203914,"Harris","Gary",1610612743,30.02918,13.24312,1.32914198387531,190,193,-3,26.4074667938388,139.163933755586,"Right"
"1799",34,21500583,906.45,3,186.45,9.02,201939,"Curry","Stephen",1610612744,383,0,28.48877,16.80943,1626144,"Mudiay","Emmanuel",1610612743,29.06016,13.58106,3.27854531599,190,196,-6,24.6399242701312,119.452001814242,"Left"
"1802",37,21500583,763.27,3,43.27,16.18,201939,"Curry","Stephen",1610612744,406,0,28.92934,33.30481,203994,"Nurkic","Jusuf",1610612743,23.37667,24.4054,10.4895968691366,190,213,-23,25.0934455978389,38.7116688968247,"Left"
"1806",41,21500583,317.47,4,317.47,24,201939,"Curry","Stephen",1610612744,510,1,22.73151,46.13393,2749,"Nelson","Jameer",1610612743,20.48833,43.32972,3.59102356390208,190,183,7,27.4271068311078,0.939318988140798,"Left"
"1809",44,21500583,104.58,4,104.58,18.19,201939,"Curry","Stephen",1610612744,544,1,19.684,4.145,201568,"Gallinari","Danilo",1610612743,19.29527,8.99596,4.86651044738425,190,208,-18,25.3627952126732,30.105993961635,"Right"
"1811",46,21500583,38.83,4,38.83,19.49,201939,"Curry","Stephen",1610612744,555,1,33.70858,40.69709,203914,"Harris","Gary",1610612743,29.91121,37.10845,5.22478286309584,190,193,-3,32.5006063033369,14.5011358839583,"Left"
"1820",9,21500592,2624.77,1,464.77,15.97,201939,"Curry","Stephen",1610612744,36,1,28.52818,14.3372,201579,"Hibbert","Roy",1610612747,21.27042,15.45084,7.34270210938725,190,218,-28,25.6040810800232,15.8871151685091,"Right"
"1822",11,21500592,2523.71,1,363.71,12.92,201939,"Curry","Stephen",1610612744,52,1,26.41695,9.61081,203903,"Clarkson","Jordan",1610612747,21.52266,5.88311,6.15222089119856,190,196,-6,26.1699625746503,73.3130441713992,"Left"
"1823",12,21500592,2457.38,1,297.38,19.55,201939,"Curry","Stephen",1610612744,66,1,25.84363,41.66779,1626156,"Russell","D'Angelo",1610612747,26.76711,35.57274,6.16461270583156,190,188,2,26.4936373505225,59.6299924522374,"Left"
"1834",23,21500592,1696.89,2,256.89,18.18,201939,"Curry","Stephen",1610612744,223,1,22.76404,45.1419,201579,"Hibbert","Roy",1610612747,16.46459,37.61773,9.81306295156614,190,218,-28,26.6915292317919,1.0709930821168,"Left"
